state,question_id,question_text,answer_label,pct
HI,79,What is your *general* term for a big road that you drive relatively fast on?,"a freeway is free (i.e., doesn't charge tolls); a highway isn't",1.79
HI,79,What is your *general* term for a big road that you drive relatively fast on?,"a freeway has limited access (no stop lights, no intersections), whereas a highway can have stop lights and intersections",32.14
HI,80,What do you call it when rain falls while the sun is shining?,sunshower,9.09
HI,80,What do you call it when rain falls while the sun is shining?,liquid sun,9.09
HI,80,What do you call it when rain falls while the sun is shining?,i have no term or expression for this,63.64
HI,80,What do you call it when rain falls while the sun is shining?,other,18.18
HI,81,"When you are cold, and little points of skin begin to come on your arms and legs, you have-",goose bumps,61.11
HI,81,"When you are cold, and little points of skin begin to come on your arms and legs, you have-",goose pimples,3.7
HI,81,"When you are cold, and little points of skin begin to come on your arms and legs, you have-",cold-chill bumps,7.41
HI,81,"When you are cold, and little points of skin begin to come on your arms and legs, you have-",other,27.78
HI,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",eye crusties,1.79
HI,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",sand,10.71
HI,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",gunk,5.36
HI,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",i have no word for this,7.14
HI,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",other,33.93
HI,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",sleep,25.0
HI,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",sleeper,1.79
HI,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",sleepies,1.79
HI,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",sleepy seed,1.79
HI,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",eye booger,8.93
HI,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",eye shit,1.79
HI,83,What do you call an easy course?,gut,16.67
HI,83,What do you call an easy course?,crypt course,4.17
HI,83,What do you call an easy course?,bird,6.25
HI,83,What do you call an easy course?,blow-off,16.67
HI,83,What do you call an easy course?,other,56.25
HI,84,What do you call a traffic situation in which several roads meet in a circle and you have to get off at a certain point?,rotary,16.36
HI,84,What do you call a traffic situation in which several roads meet in a circle and you have to get off at a certain point?,roundabout,41.82
HI,84,What do you call a traffic situation in which several roads meet in a circle and you have to get off at a certain point?,circle,5.45
HI,84,What do you call a traffic situation in which several roads meet in a circle and you have to get off at a certain point?,traffic circle,10.91
HI,84,What do you call a traffic situation in which several roads meet in a circle and you have to get off at a certain point?,traffic circus,1.82
HI,84,What do you call a traffic situation in which several roads meet in a circle and you have to get off at a certain point?,i have no word for this,21.82
HI,84,What do you call a traffic situation in which several roads meet in a circle and you have to get off at a certain point?,other,1.82
HI,85,What is the thing that women use to tie their hair?,(hair) elastic,10.91
HI,85,What is the thing that women use to tie their hair?,rubber band,52.73
HI,85,What is the thing that women use to tie their hair?,hair thing,3.64
HI,85,What is the thing that women use to tie their hair?,hair tie,18.18
HI,85,What is the thing that women use to tie their hair?,other,14.55
HI,86,Do you use the word cruller?,yes,7.14
HI,86,Do you use the word cruller?,"no, but i know what it means",42.86
HI,86,Do you use the word cruller?,i have no idea what this means,50.0
HI,87,"Do you use the term ""bear claw"" for a kind of pastry?",yes,66.07
HI,87,"Do you use the term ""bear claw"" for a kind of pastry?","no, but i know what it means",17.86
HI,87,"Do you use the term ""bear claw"" for a kind of pastry?",i have no idea what this means,16.07
HI,88,What do you call someone who is the opposite of pigeon-toed (i.e. when they walk their feet point outwards)?,duck-footed,32.73
HI,88,What do you call someone who is the opposite of pigeon-toed (i.e. when they walk their feet point outwards)?,slue-footed,1.82
HI,88,What do you call someone who is the opposite of pigeon-toed (i.e. when they walk their feet point outwards)?,splay-footed,1.82
HI,88,What do you call someone who is the opposite of pigeon-toed (i.e. when they walk their feet point outwards)?,bow-legged,16.36
HI,88,What do you call someone who is the opposite of pigeon-toed (i.e. when they walk their feet point outwards)?,toed out,7.27
HI,88,What do you call someone who is the opposite of pigeon-toed (i.e. when they walk their feet point outwards)?,other,1.82
HI,88,What do you call someone who is the opposite of pigeon-toed (i.e. when they walk their feet point outwards)?,i have no word for this,38.18
HI,89,"Can you call coleslaw ""slaw""?",yes,21.82
HI,89,"Can you call coleslaw ""slaw""?","yes, but i can also use it in other forms such as apple slaw or broccoli slaw",10.91
HI,89,"Can you call coleslaw ""slaw""?",no,56.36
HI,89,"Can you call coleslaw ""slaw""?",i have never heard that usage before,10.91
HI,90,What do you call the box you bury a dead person in?,coffin,80.36
HI,90,What do you call the box you bury a dead person in?,casket,7.14
HI,90,What do you call the box you bury a dead person in?,"a coffin and a casket are not the same, and i know the difference",7.14
HI,90,What do you call the box you bury a dead person in?,other,5.36
HI,91,"Do you say ""vinegar and oil"" or ""oil and vinegar"" for the type of salad dressing?",vinegar and oil,7.14
HI,91,"Do you say ""vinegar and oil"" or ""oil and vinegar"" for the type of salad dressing?",oil and vinegar,80.36
HI,91,"Do you say ""vinegar and oil"" or ""oil and vinegar"" for the type of salad dressing?",both sound equally good to me,12.5
HI,92,What do you call it when a driver changes over one or more lanes way too quickly?,chinese lane change,10.2
HI,92,What do you call it when a driver changes over one or more lanes way too quickly?,chinese fire drill,4.08
HI,92,What do you call it when a driver changes over one or more lanes way too quickly?,other,85.71
HI,93,"When you stand outside with a long line of people waiting to get in somewhere, are you standing ""in line"" or ""on line"" (as in, ""I stood ___ in the cold for two hours before they opened the doors"")?",on line,1.79
HI,93,"When you stand outside with a long line of people waiting to get in somewhere, are you standing ""in line"" or ""on line"" (as in, ""I stood ___ in the cold for two hours before they opened the doors"")?",in line,94.64
HI,93,"When you stand outside with a long line of people waiting to get in somewhere, are you standing ""in line"" or ""on line"" (as in, ""I stood ___ in the cold for two hours before they opened the doors"")?",both sound equally good,1.79
HI,93,"When you stand outside with a long line of people waiting to get in somewhere, are you standing ""in line"" or ""on line"" (as in, ""I stood ___ in the cold for two hours before they opened the doors"")?",other,1.79
HI,94,"Do you say ""frosting"" or ""icing"" for the sweet spread one puts on a cake?",frosting,37.5
HI,94,"Do you say ""frosting"" or ""icing"" for the sweet spread one puts on a cake?",icing,5.36
HI,94,"Do you say ""frosting"" or ""icing"" for the sweet spread one puts on a cake?","icing is thinner than frosting, white, and/or made of powdered sugar and milk or lemon juice",19.64
HI,94,"Do you say ""frosting"" or ""icing"" for the sweet spread one puts on a cake?",both,37.5
HI,95,"What is ""the City""?",new york city,57.69
HI,95,"What is ""the City""?",dc,1.92
HI,95,"What is ""the City""?",chicago,3.85
HI,95,"What is ""the City""?",other,36.54
HI,96,What is the distinction between dinner and supper?,"supper is an evening meal while dinner is eaten earlier (lunch, for example)",1.79
HI,96,What is the distinction between dinner and supper?,"supper is an evening meal, dinner is the main meal",3.57
HI,96,What is the distinction between dinner and supper?,dinner takes place in a more formal setting than supper,10.71
HI,96,What is the distinction between dinner and supper?,there is no distinction; they both have the same meaning,28.57
HI,96,What is the distinction between dinner and supper?,i do not use the term supper,53.57
HI,96,What is the distinction between dinner and supper?,i don't use the term dinner,1.79
HI,97,Which of these terms do you prefer?,trash can,42.86
HI,97,Which of these terms do you prefer?,garbage can,21.43
HI,97,Which of these terms do you prefer?,rubbish bin,3.57
HI,97,Which of these terms do you prefer?,these words refer to different things,23.21
HI,97,Which of these terms do you prefer?,other,8.93
HI,98,Which of these terms do you prefer?,by accident,80.36
HI,98,Which of these terms do you prefer?,on accident,3.57
HI,98,Which of these terms do you prefer?,both,12.5
HI,98,Which of these terms do you prefer?,neither,3.57
HI,99,Which of these terms do you prefer for the small road parallel to the highway?,frontage road,14.81
HI,99,Which of these terms do you prefer for the small road parallel to the highway?,service road,14.81
HI,99,Which of these terms do you prefer for the small road parallel to the highway?,access road,33.33
HI,99,Which of these terms do you prefer for the small road parallel to the highway?,we have them but i have no word for them,20.37
HI,99,Which of these terms do you prefer for the small road parallel to the highway?,i've never heard of this concept,14.81
HI,99,Which of these terms do you prefer for the small road parallel to the highway?,other,1.85
HI,100,Do you cut or mow the lawn or grass?,cut the grass,29.63
HI,100,Do you cut or mow the lawn or grass?,cut the lawn,1.85
HI,100,Do you cut or mow the lawn or grass?,mow the grass,1.85
HI,100,Do you cut or mow the lawn or grass?,mow the lawn,59.26
HI,100,Do you cut or mow the lawn or grass?,other,7.41
HI,101,Do you pass in homework or hand in homework?,pass in,1.79
HI,101,Do you pass in homework or hand in homework?,hand in,67.86
HI,101,Do you pass in homework or hand in homework?,both,14.29
HI,101,Do you pass in homework or hand in homework?,other,16.07
HI,102,What do you call the insect that looks like a large thin spider and skitters along the top of water?,waterbug,28.57
HI,102,What do you call the insect that looks like a large thin spider and skitters along the top of water?,i have no word for this,44.64
HI,102,What do you call the insect that looks like a large thin spider and skitters along the top of water?,other,1.79
